-0.570074,3.101490
-0.548140,3.117576
-0.528575,3.112652
-0.365599,3.106694
-0.345390,3.104458
-0.324748,3.104033
-0.303859,3.104436
-0.282704,3.105662
-0.261025,3.108677
-0.239762,3.109591
-0.218956,3.108414
-0.199718,3.103371
-0.178640,3.102872
-0.134181,3.109103
-0.113250,3.107170
-0.092887,3.103173
-0.072538,3.099032
-0.052205,3.094750
-0.329867,1.896974
-0.321539,1.885231
-0.303882,1.863239
-0.291438,1.861432
-0.278601,1.860454
-0.267315,1.855699
-0.256460,1.849950
-0.245246,1.845044
-0.223233,1.835147
-0.211698,1.830921
-0.166240,1.812310
-0.153770,1.809385
-0.145595,1.799578
-0.140782,1.782413
-0.136164,1.765257
-0.130786,1.749870
0.501868,1.946606
1.032061,2.386979
1.045597,2.373124
1.063251,2.333144
1.073753,2.314724
1.118581,2.302954
1.302922,2.426649
1.298589,2.392359
1.290997,2.355475
1.399741,2.367876
1.479623,2.350575
1.565760,2.365610
1.670461,2.393363
1.759527,2.374100
1.783708,2.362839
2.957029,3.112943
2.959808,3.032838
2.373122,2.507865
2.393718,2.488387
2.469062,2.505431
2.586178,2.479874
1.641275,1.729243
0.494670,0.944225
0.489900,0.929189
0.487933,0.903591
0.484451,0.866178
0.481628,0.852981
0.480525,0.840658
0.484893,0.830611
0.487290,0.819897
0.490358,0.809983
0.511491,0.795193
0.526665,0.789443
0.526887,0.777793
0.514901,0.761459
0.512878,0.749679
0.528796,0.743955
0.517110,0.716949
0.512044,0.703923
0.514468,0.693492
0.518631,0.683949
0.570284,0.666021
0.542654,0.635822
0.536891,0.623088
0.545544,0.614223
0.561844,0.607439
0.539369,0.590542
0.550320,0.549452
0.578362,0.533675
0.603040,0.528039
0.617963,0.519835
0.660473,0.505221
0.838998,0.487359
1.179295,0.496072
2.690558,-0.097467
2.689410,-0.122508
2.690650,-0.172291
2.905854,-0.354688
2.932614,-0.411833
2.926347,-0.438103
2.920888,-0.464485
2.915251,-0.490822
2.904658,-0.515455
2.892784,-0.540532
2.883691,-0.566068
2.874429,-0.591514
2.049352,-0.703580
2.047866,-0.725619
2.047174,-0.747980
2.045580,-0.791935
2.047142,-0.815645
2.050510,-0.839787
2.037892,-0.904810
2.038348,-0.951823
2.033523,-0.972539
2.034595,-0.996991
1.989134,-1.097499
1.846999,-1.127156
1.844159,-1.149367
1.842942,-1.172481
1.841737,-1.243924
1.833016,-1.336876
0.458462,-1.101856
0.429093,-1.109993
2.135326,-5.725131
-0.215261,-8.095739
-0.269278,-8.131585
-0.462268,-7.769841
-0.667721,-8.007434
-0.947070,-7.521974
-0.999760,-7.520953
-1.050899,-7.514589
-1.103131,-7.489865
-1.154576,-7.445793
-1.255212,-7.402681
-1.685780,-7.584235
-1.736932,-7.582384
-1.790751,-7.583939
-1.844739,-7.586115
-1.898668,-7.606059
-1.954654,-7.621378
-2.124327,-8.070970
-2.053023,-6.556917
-2.172059,-6.435188
-2.218793,-6.434704
-2.310097,-6.431175
-2.409768,-6.455301
-2.376749,-5.549721
-2.564977,-1.690015
-2.561967,-1.634782
-2.566033,-1.590023
-2.585014,-1.562186
-2.427002,-1.304640
-2.425415,-1.282502
-2.422609,-1.260024
-2.421262,-1.238785
-2.421119,-1.219036
-2.425605,-1.185703
-2.421209,-1.143761
-2.421563,-1.125713
-2.419880,-1.106796
