-1.363855,0.064079
-1.337194,0.105657
-1.330424,0.126549
-1.326456,0.136665
-1.326681,0.179644
-1.338165,0.192182
-1.374330,0.241705
-1.405169,0.269313
-1.430569,0.297192
-1.428423,0.308278
-1.435646,0.332888
-1.449041,0.395271
-1.435558,0.415799
-1.427434,0.449362
-1.429053,0.461822
-1.424358,0.484529
-1.418075,0.494670
-1.421899,0.582766
-1.405260,1.348469
-1.238828,1.445608
-1.206559,1.432422
-1.153978,1.435580
-1.090956,1.406630
-1.067917,1.400486
-1.045022,1.394094
-0.999221,1.399378
-0.996644,1.415936
-0.985621,1.422499
-0.966851,1.419784
-0.940801,1.407409
-0.900854,1.395674
-0.808510,1.392371
-0.769001,1.439152
-0.735845,1.431028
-0.631867,1.393094
-0.642398,1.433290
-0.628392,1.455143
-0.496366,1.443804
-1.146476,3.130412
-0.290810,1.721444
0.030913,7.739453
0.083724,7.737417
0.136515,7.733021
0.398379,7.721699
0.501223,7.713357
0.710277,7.707350
0.972873,7.702541
1.130956,7.691085
1.235593,7.687791
1.341345,7.679889
1.170578,5.100752
1.675701,5.805754
4.573516,1.061457
4.623778,1.010135
5.131118,0.919510
5.131444,0.884841
5.129639,0.849393
4.442712,0.583764
4.455446,0.526154
1.491448,0.036606
1.467372,-0.015427
1.469321,-0.024204
1.471211,-0.032886
2.581207,-0.114076
5.050635,-0.415800
5.048856,-0.447976
5.039104,-0.545530
4.959878,-0.569636
5.034625,-0.742159
5.034485,-0.775838
5.034033,-0.810014
5.001318,-0.870510
5.000907,-0.969621
5.020682,-1.042005
5.007091,-1.139316
3.141367,-4.768552
2.962422,-4.839044
3.129884,-5.952478
2.486708,-7.360435
2.333318,-7.387727
1.946901,-7.346989
0.612944,-7.270762
0.366496,-7.253654
0.317139,-7.250634
0.267840,-7.248277
0.218579,-7.245585
0.119498,-7.238189
-0.023076,-4.283900
-0.081920,-4.291472
-0.142942,-4.333188
-0.377530,-5.094134
-0.412583,-5.094071
-0.448148,-5.093704
-0.588992,-5.092021
-0.142861,-1.076376
-0.153175,-1.013859
-0.151890,-0.988853
-1.368030,-0.436623
-1.468246,-0.403278
-1.187576,-0.229584
-1.416212,-0.219943
-1.419573,-0.209195
-1.417949,-0.197378
-1.409478,-0.151744
-1.412421,-0.140498
-1.430703,-0.108073
-1.422741,-0.062467
-1.434509,-0.017911
-1.414276,0.015688
-1.343495,0.085635
-1.337009,0.106258
-1.325283,0.136528
-1.325862,0.167903
-1.423146,0.290632
-1.444094,0.352008
-1.442881,0.374860
-1.439240,0.385582
-1.434530,0.431224
-1.425702,0.440496
-1.424507,0.451897
-1.424188,0.463587
-1.428710,0.512691
-1.430740,0.525612
-1.273677,1.329094
-1.221199,1.431048
-1.196864,1.425273
-1.115975,1.417005
-0.992083,1.411278
-0.982583,1.420265
-0.966586,1.420246
-0.916416,1.396015
-0.859558,1.420899
-0.785035,1.416592
-0.779142,1.428903
-0.771352,1.438775
-0.759837,1.442622
-0.647963,1.368251
-0.631954,1.384537
-0.631629,1.452360
-0.487209,1.461507
-0.303052,1.705514
-0.277039,1.917374
0.409895,7.718947
0.566189,7.711532
0.724690,7.713820
0.775284,7.713037
0.986865,7.700604
1.037357,7.697108
1.300059,7.679209
1.173275,5.110516
1.901594,7.481412
4.582767,1.044590
4.627551,1.024645
4.677431,1.003966
4.716486,0.980311
4.733716,0.952505
5.107837,0.928138
5.125928,0.896686
4.436850,0.564197
4.445530,0.536613
4.448632,0.477943
4.429864,0.447703
4.402052,0.415608
4.398893,0.386250
4.391900,0.328533
4.385146,0.299148
4.383096,0.271414
1.468356,0.014959
1.469605,-0.002419
1.476642,-0.011246
2.571732,-0.107983
2.575020,-0.124496
5.056309,-0.373319
5.038987,-0.438710
5.044429,-0.537261
5.016229,-0.766669
5.007197,-0.863841
4.950864,-0.921599
4.994867,-0.962606
5.007993,-1.134926
3.133039,-4.758845
3.027824,-4.805366
2.776065,-7.381482
2.027670,-7.237247
2.002849,-7.347694
1.948642,-7.342466
1.841104,-7.335855
1.456177,-6.218100
0.567800,-7.267207
0.470674,-7.261792
0.371707,-7.256134
0.272294,-7.252135
0.222975,-7.247622
-0.146471,-4.321710
-0.379851,-5.099470
-0.447962,-5.094583
-0.143236,-0.999297
-1.361099,-0.450258
-1.368859,-0.441107
-1.469316,-0.432993
-1.474081,-0.422250
-1.406977,-0.224646
