-3.681414,2.636339
-3.618384,2.649279
-3.414353,3.011918
-3.383164,3.027302
-2.956451,2.852429
-2.079031,0.667681
-1.644768,-0.282304
-1.618705,-0.203482
-1.601998,-0.217431
-1.567735,-0.296770
-1.546531,-0.327605
-1.525891,-0.353792
-1.522104,-0.377996
-1.511481,-0.406786
-1.498549,-0.420950
-1.475702,-0.460525
-1.470001,-0.469265
-1.464453,-0.476981
-1.436918,-0.465072
-1.428571,-0.464442
-1.366707,-0.428868
-1.355291,-0.420166
-1.321977,-0.402577
-1.285272,-0.379346
-1.272279,-0.370596
-1.148131,-0.295799
-1.133765,-0.288349
-1.119268,-0.281037
-1.072555,-0.255581
-1.024179,-0.230573
-0.944830,-0.178031
-0.927189,-0.169904
-0.821053,-0.107595
-0.797993,-0.093971
-0.730701,-0.059640
-0.706203,-0.046179
2.078877,0.730002
2.065625,0.651922
2.144237,0.592102
2.223589,0.461551
2.239973,0.435700
1.617027,-0.127364
-0.830415,-1.552424
-0.833359,-1.558787
-0.820374,-1.571275
-0.802941,-1.597652
-0.802195,-1.604227
-0.804490,-1.610667
-0.779709,-1.632023
-0.779741,-1.645578
-0.758478,-1.674950
-0.757271,-1.682017
-0.755009,-1.696216
-0.748973,-1.703838
-0.742033,-1.711884
-0.713702,-1.737936
-0.713927,-1.745244
-0.709282,-1.753443
-0.704700,-1.761713
-0.691367,-1.771872
-0.686065,-1.795814
-0.616402,-1.877119
-0.613748,-1.886267
-0.605765,-1.922767
-0.591554,-1.953696
-0.568673,-1.988595
-0.552796,-2.003546
-0.542066,-2.026359
-0.269630,-2.505642
-0.289579,-2.521950
-0.317167,-2.532874
-0.338190,-2.547765
-0.346847,-2.556701
-0.377529,-2.563597
-0.391568,-2.582761
-0.402028,-2.590057
-0.483943,-2.628994
-0.956161,-2.912214
-0.973097,-2.925666
-1.036249,-2.941173
-1.080271,-2.970170
-1.086422,-2.982005
-1.117597,-2.989866
-1.127324,-2.994225
-1.263575,-3.085183
-1.305199,-3.098207
-1.323836,-3.112994
-1.345049,-3.116773
-1.355129,-3.121514
-1.960625,-3.479675
-1.989146,-3.497656
-2.016853,-3.509336
-2.061715,-3.453348
-2.081649,-3.415591
-2.092310,-3.405595
-2.120298,-3.352457
-2.086234,-2.937255
-2.102969,-2.924957
-2.113608,-2.927415
-2.122375,-2.923059
-2.130048,-2.914787
-2.238938,-3.069304
-2.256889,-3.021328
-2.262872,-3.006590
-2.283350,-2.943879
-2.285188,-2.920703
-2.300644,-2.906033
-2.322088,-2.880954
-2.342488,-2.831521
-2.371257,-2.763258
