-8.196541,-0.280857
-8.066208,-0.217373
-7.972466,-0.155307
-7.967064,-0.100812
-7.983129,0.007034
-7.991667,0.063367
-7.325485,0.330669
-6.737585,0.463577
-6.598092,0.504030
-6.569168,0.549470
-6.577979,0.594614
-6.598530,0.687456
-6.613369,0.733534
-6.630874,0.780072
-6.652866,0.829210
-7.052253,1.009563
-7.023855,1.056811
-5.446811,1.027585
-5.339057,1.123376
-5.301461,1.154178
-5.262144,1.221089
-3.928709,1.169658
-3.910710,1.193423
-3.895481,1.217711
-3.460782,1.184857
-3.362831,1.182796
-3.324688,1.196469
-3.366121,1.257766
-3.324465,1.294509
-2.165276,1.494485
-2.136585,1.498014
-2.113463,1.503676
-2.087677,1.507724
-2.032732,1.513003
-1.984292,1.520233
-1.906588,1.544988
-1.890802,1.553776
-1.871277,1.558989
-1.666715,1.466542
-1.645480,1.468303
-1.766675,1.635445
-1.765799,1.654190
-1.760463,1.670332
-1.639538,1.808493
-1.619593,1.810416
-1.595427,1.807926
-1.558508,1.813718
-1.551740,1.871689
-1.526844,1.889455
-1.501545,1.884134
-1.484397,1.887482
-1.490955,1.917786
-1.490099,1.939824
-1.459020,1.927047
-1.430124,1.916215
-1.415616,1.945292
-0.932632,1.474195
-0.892400,1.454154
-0.845669,1.457761
-0.823087,1.459741
-0.789861,1.463469
-0.780006,1.466143
-0.770150,1.468740
-0.760464,1.472326
-0.726125,1.491384
-0.717066,1.495361
-0.696378,1.498788
-0.689764,1.506895
-0.685964,1.521357
-0.681443,1.533860
-0.673158,1.539229
-0.661332,1.538467
-0.649919,1.537421
-0.591324,1.460208
-0.550220,1.458099
-0.540016,1.457095
-0.518995,1.454060
-0.489876,1.453953
-0.468907,1.449145
-0.460059,1.450301
-0.452234,1.454214
-0.441703,1.451596
-0.420866,1.443969
-0.412746,1.446675
-0.403075,1.444566
-0.391651,1.436658
-0.381706,1.433464
-0.207204,1.558376
-0.199950,1.804349
-0.189283,1.800525
-0.178536,1.799657
